userName,content,score,at,repliedAt,appVersion
Pengguna Google,saya transfer uang dana terpotong dan belum masuk..belum di refund pula .. dan gak ada kejelasan sama sekali GK jelas nih,1,2025-10-11 07:12:38,,
Pengguna Google,keren,5,2025-10-10 20:46:19,,4.42.0
Pengguna Google,"apa-apaan verif wajah gk bisa², ruksak ni aplikasi.",1,2025-10-10 14:55:17,,4.42.0
Pengguna Google,"tolong dong permudah pengguna apk ini, setiap melakukan transaksi harus menunggu dulu di kira yang lain ga ngantri apa? terutama pas di Indomaret atau Alfamart ini apk termasuk nyusahin",2,2025-10-10 04:37:11,,4.42.0
Pengguna Google,"my experience 2023 i asked CS, email, twitter dan sampai 2024 dijawab pake BOT. akun saya di retas tidak bisa kembali, sehingga saya ingin mengajukan pemblokiran/penutupan akun. So, saya hanya bisa berharap akun yang habis dikuras itu dan tidak disalah gunakan kembali a.n saya dear admin/petinggi/karyawan , i hope u read this comment section, security nya tolong diperbaiki dan CS nya mohon lebih responsif",1,2025-10-10 04:19:37,,
Pengguna Google,tidak dapat SMS udah dicoba beberapa kali juga,1,2025-10-10 02:28:39,,4.42.0
Pengguna Google,"aplikasi gak jelas, buat bayar error, Tiba-tiba saldo kepotong, tidak ada pengembalian dana, sudah lapor sana sini tidak ada respon. dapat email jawaban template.",1,2025-10-09 21:22:40,,4.32.1
Pengguna Google,sangat menyesal menggunakan aplikasi ini.. kirim pending bikin laporan suruh nunggu 24x24jm sangat tidak berguna sudah 1 hari 1 malam g terkirim juga dana juga g di kembalikan sangat sangat menyesal menggunakan aplikasi link aja,2,2025-10-09 21:05:10,,4.42.0
Pengguna Google,"Minta update, m-mulu HBSin kuota.. otw hapus atuh•!🙏🥺",1,2025-10-09 17:48:45,,4.39.1
Pengguna Google,"Yang masih menggunakan aplikasi ini tolong Uninstall,lebih banyak akun yang di bekukan dan setelah kembali login,tiba tiba saldo hilang,komplain terlalu ribet... History hilang tidak bisa menemukan bukti... 99% aplikasi sampah",1,2025-10-09 15:30:22,,4.42.0
Pengguna Google,"Bayar aja pake pending,gimana sih,ngecek aja lama banget,klo gak balikin aja saldonya,nyesal gua pake aplikasi ini,bikin susah aja",3,2025-10-09 01:02:35,,4.42.0
Pengguna Google,Setelah di update jadi lambat.. malah sering tidak bisa dibuka,1,2025-10-08 23:25:00,,
Pengguna Google,"Akun beloon, orang laporan karna akun di hack orang tapi laporan nya susah banget sampe sekarang gak ada respon, aplikasi bank yang paling gak aman.",1,2025-10-08 23:21:22,,
Pengguna Google,payah,1,2025-10-08 23:18:39,,
Pengguna Google,"aplikasi gajelas, susah dibuka karena alasan sinyal jelek, padahal udh pake wifi, pakedata 5g masih aja g bisa di buka",1,2025-10-08 23:17:12,,
Pengguna Google,maaf yaa gak ku kasih bintang soalnya gua login di hp lain tapi harus minta verifikasi lewat email klw bisa ya lewat no ajh biar ngak ribet,1,2025-10-08 19:57:17,,4.42.0
Pengguna Google,saya sudah beberapa tidak bisa login karna lupa email tidak bisa menerima kode ottp lewat nomer kah...laporan livechat gak direspon,5,2025-10-08 14:01:53,,4.42.0
Pengguna Google,Terlalu lama menyelesaikan masalah Masalah qris sampai harus nungguin 14x24 jam Gilaaaaaa,1,2025-10-08 11:23:13,,
Pengguna Google,baik dalam segala hal,5,2025-10-08 10:57:32,,4.42.0
Pengguna Google,"asu lah transfer keterangan berhasil giliran di cek di bank berkali2 Ndak masuk.adminya dimana? 1x24 Jam sekarang 14x24 jam admin LINKaja mana,, aplikasi asu pepek pukiii",1,2025-10-08 06:25:41,,4.42.0
Pengguna Google,membantu,5,2025-10-07 21:56:19,,4.38.0
Pengguna Google,Alhamdulillah sudah bisa seperti biasa. So Far So Good,5,2025-10-07 20:44:17,,4.42.0
Pengguna Google,sangat amat menjijikkan.saya tidak bisa login.uang saya hangus.dan itu uang pembayaran konsumen saya,1,2025-10-07 17:29:09,,4.42.0
Pengguna Google,terbantukan,4,2025-10-07 08:30:14,,
Pengguna Google,aplikasi apaan kaya gini masa login aja ngga bisa sdh punya akun ngga bisa masuk uangku jd hilang di sini linkaja penipu klu gini,1,2025-10-07 08:17:32,2024-08-08 11:26:59,4.42.0
Pengguna Google,linkaja anj tiba² akun gua ke blokir,1,2025-10-07 01:25:20,,
Pengguna Google,apk jelek tiap transfer ke bank lain pasti gagal error tiap detik parah banget,1,2025-10-07 00:05:53,,4.42.0
Pengguna Google,"transfer ke dana loading lama ,terus gagal.. pas di kembalikan di aplikasi link aja ,jadi berhasil.. tapi uang ga masuk masuk ke dananya...",1,2025-10-06 18:59:09,,
Pengguna Google,Ok,5,2025-10-06 18:42:27,,
Pengguna Google,ok,5,2025-10-06 17:19:34,,
Pengguna Google,"jangan pernah bertransaksi melakukan apk ini, sangat buruk dalam hal transaksi, terutama dalam transfer antar bank atau topup ewalet, sangat lambat, kadang sampai 14 hari kerja baru di proses, ada banyak apk lainnya yang lebih baik, bank online maupun e walet, contoh Dana, gopay, ovo, bank jago, neo bank, sea bank, OCBC, octo mobile, allow bank, Shopeepay, lebih cepat dan transaksi gratis.",1,2025-10-06 15:52:57,,
Pengguna Google,Tolong pihak link aja saya isi saldo tidak masuk,4,2025-10-06 14:49:13,,4.42.0
Pengguna Google,link aja penipu saya top up ke shopeePay tetapi saldonya tidak ada yang masuk,1,2025-10-06 12:06:41,,4.42.0
Pengguna Google,e-wallet paling sampah yang pernah ada. selamat kepada telkomsel dan BUMN sudah berhasil menciptakan alat buat maling duit rakyat,1,2025-10-06 11:50:56,,
Pengguna Google,aplikasi jengkelin..gw yg bego brsa kya org stres gegara link aja,1,2025-10-06 11:44:19,,4.42.0
Pengguna Google,kok sekarang jd seperti ini linkaja? mau masuk aplikasi gak bisa karena selalu tertutup kode QR. mau bayar tagihan jadi gak bisa,1,2025-10-06 11:34:44,,
Pengguna Google,link sampah tf 50 aja kaga masuk masuk buset bener bener sampah mau bangkrut kali,1,2025-10-06 10:48:23,,4.42.0
Pengguna Google,Tidak adanya call center yang bisa meyelesaikan masalah/keluhan hanya ada pilihan sesuai apk bukan keluhan pelanggan.... Kemana hrs complain bener2 nya ini,3,2025-10-06 10:00:47,,4.42.0
Pengguna Google,Ngambil untung nya terlalu banyak jauh beda sama Apk sejenis ini 😔,1,2025-10-06 02:37:24,,4.42.0
Pengguna Google,aplikasi taik anj🐶g. saya transfer 170rb ke seabank belum masuk hingga saat ini udah 2x24 jam. aku sumpahin semoga pemilik PT. FINTEK KARYA NUSANTARA dan semua karyawan yang kerja disini pada BANGKRUT dan mati mengenaskan. Amin 🙏,1,2025-10-05 22:35:39,,4.42.0
Pengguna Google,aplikasi iiddiott kirim ke seabank dri link aja ga masuk2 suruh lapor cs malah suruh nunggu 2 minggu pantes sepi ni aplikasi anjjeengg gbllokkkk,1,2025-10-05 19:00:21,,
Pengguna Google,mantap aja dah lanjutkan,5,2025-10-05 17:58:18,,4.42.0
Pengguna Google,"Semoga kedepannya linkaja bisa di akses cuman menggunakan versi web tanpa perlu aplikasi, dan dijalankan lewat browser.",5,2025-10-05 17:38:51,,
Pengguna Google,keren,5,2025-10-05 14:43:32,,
Pengguna Google,masalah transfer ter pendingg dari semalam tolong pihak link aja kerja sama nya,1,2025-10-05 11:29:14,,4.42.0
Pengguna Google,"apk ga jelas, udah ga usah pada, install, apknya minus, saldo dikirim ke dana, kaga, masuk, malah suruh nunggu 20 hari apaan coba udah ga usah pake apk ini, ga cocok banget emosi saya",1,2025-10-05 10:37:53,,4.42.0
Pengguna Google,kirim uang ke seabank di pending smpe skarang blum juga di proses,2,2025-10-05 10:24:59,,4.42.0
Pengguna Google,mantap,5,2025-10-05 08:45:39,,4.42.0
Pengguna Google,susah untuk live chat,1,2025-10-05 00:29:19,,4.42.0
Pengguna Google,"gak ada fitur menarik di sini, padahal lebih duluh keluar dari pada dana,ovo,gopay tapi vitur sama 🤣",1,2025-10-04 22:12:00,,4.42.0
Pengguna Google,"top up saldo Rp 500.000 pake mobile banking. saldo tidak masuk ke e wallet link aja padahal di mobile banking sudah berhasil, sungguh sangat mengecewakan. bertanya ke cs ternyata berhadapan dengan ai. jangan pernah pakai aplikasi e wallet link aja, ternyata penipu",1,2025-10-04 21:53:47,,
Pengguna Google,agak kacau bintang satu aja,1,2025-10-04 19:48:38,,4.42.0
Pengguna Google,👍👍,5,2025-10-04 17:58:04,,4.40.0
Pengguna Google,"tidak ada pengiriman k e-wallet yg d tuju,hanya pengiriman melalui no aja pdahal ini aplikasi e-wallet pertama dr e-wallet2 lain,tp kurang mendukung",3,2025-10-04 17:46:59,,4.42.0
Pengguna Google,daftar nya ribet sekali,1,2025-10-04 05:59:54,,4.42.0
Pengguna Google,good,5,2025-10-04 03:50:09,,
Pengguna Google,aplikasi gak rekomendasi,1,2025-10-04 01:51:45,,
Pengguna Google,mau upgrade preimum ae lama,1,2025-10-03 23:19:46,,4.42.0
Pengguna Google,"Miris Sekali Aplikasi tertumpuk adanya bar iklan, layaknya media atau website yg banyak iklannya. dan lagi account sdh full service tetap ada tampilan iklan. masa sekelas BUMN tampilannya kalah dengan OVO ataupun DANA yg tampilan menu nya tidak ada bar iklan. kalau rating ini bisa menampilkan bukti gambar sudah saya kirim daritadi. Mohon diperbaiki lagi layanan LinkAja buat kedepan .",1,2025-10-03 22:42:53,,4.42.0
Pengguna Google,kenapa transaksi di link aja pending sedangkan saldo saya sudah berkurang,5,2025-10-03 22:32:40,,
Pengguna Google,"buruk kali aplikasi nya,masak aku mau masuk ke aplikasi nya aja gak bisa,padahal aku mau buka akun ku. ahhhhh",1,2025-10-03 18:43:21,,4.42.0
Pengguna Google,ga jadi sayah pake bnyak komplen uang nya kaga masuk ngeri kalai ini aplikasi,1,2025-10-03 18:10:01,,4.42.0
Pengguna Google,"pembayaran pakai qris gagal tapi dana terpotong ,200.000 ga ada refund, apk maling saldo ini namanya taik...",2,2025-10-03 15:34:47,,
Pengguna Google,"uang saya tidak ada masuk padahal disini udah selesai terkirim transaksi nya, penggelapan babi",1,2025-10-03 13:05:31,,4.42.0
Pengguna Google,"alhamdullilah sya pengguna baru di aplikasi linkaja,untk sementara ini linkaja bagus dan bisa di percaya",5,2025-10-03 12:49:07,,4.42.0
Pengguna Google,"aplikasi kontoooool ini , aku dibekukan ada saldo di dalamnya tidak ada penyelesaian dan sangat membuang waktu, orang tolol yg mau make link aja , uang saya sudah dicuri link aja",5,2025-10-03 10:22:00,,4.42.0
Pengguna Google,susah,1,2025-10-03 09:39:42,,4.42.0
Pengguna Google,"login paayah, email tau2 ganti sendiri",1,2025-10-03 07:56:03,,4.42.0
Pengguna Google,saya kasi bintang 3 dlu soalnya mau upgrade terlalu lama menunggu prosesnya,3,2025-10-03 07:47:14,,4.42.0
Pengguna Google,joz link aja,5,2025-10-03 06:40:00,,4.42.0
Pengguna Google,apk tdk bgus uang sdah di kirim malah saldonya tdk masuk di teman saya tolong d perbaiki lagi apk nya soalnya semua orang butuh uang dan live chat nya jga di perbaiki,1,2025-10-02 23:41:34,,4.42.0
Pengguna Google,aplikasi rusak jaringan lemot mau beli paket internet ngak bisa lewat aplikasi ini mending aplikasi sebelah,2,2025-10-02 20:29:40,,4.42.0
Pengguna Google,sangat memuaskan aplikasinya,4,2025-10-02 19:01:27,,4.42.0
Pengguna Google,beli pulsa pending mulu najis dah,3,2025-10-02 18:43:59,,4.42.0
Pengguna Google,aplikasi yg sanggat pendukung segala transaksi yg baik,5,2025-10-02 13:26:11,,4.42.0
Pengguna Google,udah hampir 1bln transaksi pending tapi gak ada refund.,1,2025-10-02 12:01:27,,4.42.0
Pengguna Google,semoga bermanfaat,5,2025-10-02 11:06:54,,4.42.0
Pengguna Google,pelayanan nya jelek,1,2025-10-02 10:37:56,,4.42.0
Pengguna Google,bgus sklai,5,2025-10-02 09:37:34,,
Pengguna Google,lebih parah dari aplikasi sebelah. panding sehari semalam gak d penanganan. bobroook... bobrok.,1,2025-10-02 07:41:59,,4.42.0
Pengguna Google,mantap,5,2025-10-02 05:44:55,,4.42.0
Pengguna Google,gimana ganti almaat emill. soal no ama emill HP nya ilang,5,2025-10-02 02:29:21,,4.42.0
Pengguna Google,"aplikasi buruk, pernah beberapa kali transaksi dengan status pending, tapi saldo sudah berkurang, setelah ditunggu beberapa hari bahkan berbulan bulan tetap saja pending",1,2025-10-02 00:29:41,,4.42.0
Pengguna Google,kenapah akun linkajah punya saya ga ada payleter saya sangat kecewa pada linkaja,1,2025-10-01 22:01:17,,
Pengguna Google,sangat bagus,5,2025-10-01 14:08:34,,
Pengguna Google,pengen ganti no telepon aja ribet banget..,3,2025-10-01 14:07:34,,4.42.0
Pengguna Google,terimakasih Saya sudah terkonfirmasi daftar di link aja apk nya sangat memuaskan pokok nya Joss,5,2025-10-01 09:42:08,,4.42.0
Pengguna Google,asu,1,2025-09-30 22:26:56,,4.42.0
Pengguna Google,maaf ya....,1,2025-09-30 19:59:48,,
Pengguna Google,"hati hati buat yg mau buat akun ini,ewallet maling ini habis QR beli kuota Indosat masa akun di blokir,alasan mencurigakan. buat laporan bilangnya mencurigakan. intinya ewallet maling ini. mending buat akun ewallet dana/gopay/ovo.",1,2025-09-30 19:13:27,,4.42.0
Pengguna Google,baik.,4,2025-09-30 15:24:38,,4.42.0
Pengguna Google,mau kirim uang aja nunggu upgrade aplikasi nyusahkan orang,1,2025-09-30 11:51:20,,4.42.0
Pengguna Google,tidak baik' app terus dibatalkan pembayaran,2,2025-09-30 07:12:18,,4.42.0
Pengguna Google,"aplikasi parah isi e money masuk kaga saldo terpotong , cs ga ada yang jelas semua rame rame kasih bintang 1",1,2025-09-30 04:56:09,,
Pengguna Google,ok,5,2025-09-30 02:15:53,,4.42.0
Pengguna Google,Isi saldo Sudah 1X24jam belum masuk-masuk. mau komplain live chat ga bisa...,2,2025-09-29 20:18:00,,4.42.0
Pengguna Google,ASLI PARAH SI INI APK.. TF PENDING HARUS NUNGGU 14X24 JAM GAK KIRA2 NYESEL GUA PAKE AFK ANCUR KE GINI..,1,2025-09-29 18:10:05,,4.42.0
Pengguna Google,bagus praktis,5,2025-09-29 18:04:50,,4.31.1
Pengguna Google,Cepat dan simple,5,2025-09-29 16:14:59,,
Pengguna Google,"susah masuk ke beranda aplikasi, mentok di menu barcode, bikin jengkel jadi tidak bisa transaksi.",1,2025-09-29 13:01:46,,4.42.0
Pengguna Google,suwon lek,5,2025-09-29 12:27:48,,4.42.0
Pengguna Google,aplikasi busuk jelek,1,2025-09-29 10:29:29,,4.42.0
Pengguna Google,coba aja dulu smogah bermanfaat,5,2025-09-29 06:55:17,,
Pengguna Google,"apk yg sangat berguna untuk menabung, 👍👍👍👍👍👍👍👍👍👍👍",5,2025-09-29 05:10:49,,4.42.0
Pengguna Google,"saya turunin bintang nya lg , susah nya minta ampun buat minta ganti nomor yg terdftar aja ga bisa ,,",2,2025-09-28 20:59:22,2021-09-29 09:03:16,
Pengguna Google,mantap dan bagus,5,2025-09-28 19:04:03,,4.42.0
Pengguna Google,respon sulit saat ada keluhan lama sekali responya,3,2025-09-28 04:46:10,,4.42.0
Pengguna Google,ok,5,2025-09-28 03:49:52,,
Pengguna Google,mohon untuk kirim otp lewat whatsapp aja soalnya biar lebih mudah kaya dana atau gopay masa kirim otp ke gmail tolong upgrade biar bisa kirim otp ke whatsapp gimana kalo akun gmail nya udah ga aktif udah gabisa di pake lagi dong linkaja nya,1,2025-09-28 03:03:59,,4.42.0
Pengguna Google,"haduh saldo saya blm masuk dari kemarin, kok aplikasi ini kaya maling ya ! live chat nya juga gak membantu sama sekali ! kayanya aplikasi ini deh yg kacau parah !!! saya kasih bintang 5 biar ulasan saya paling atas !!!",5,2025-09-27 22:22:23,,
Pengguna Google,"akun lama saya gabisa log in nomor dan e mail gabisa di akses lagi, masa iya gabisa di pulihin nomor sama e mail udah ga aktif saya coba kontek tadi",1,2025-09-27 22:22:14,,4.42.0
Pengguna Google,Apk nya bagus cmn iklannya sangat mengganggu,1,2025-09-27 18:38:56,,4.42.0
Pengguna Google,"gimana ini isi saldo 1 jta tpi gk masuk"" dan gk ada riwayat gimana ini lah hilang udah uang 1jta kek mana lah apk ini hilang udah saldo 1 juta gimana ini tanggung jawabnyaaaaa!!!!!!!",1,2025-09-27 18:32:54,,4.42.0
Pengguna Google,link saya nggak bisa scanning??? mohon jawabannya,1,2025-09-27 16:29:21,,4.32.1
Pengguna Google,transaksi saya pending ga terkirim?,1,2025-09-27 16:03:45,,4.42.0
Pengguna Google,mantap membantu buat mypertamina,5,2025-09-27 12:35:03,,4.42.0
Pengguna Google,"tiba2 mau buka plikasibtp tak BS masuk lagi. lemot, PD hal saldo masih banyak. tp tak BS masuk.",2,2025-09-27 10:04:52,,
Pengguna Google,"beli paket data 2 kali, pending, diproses, sukses, eh.. paket datanya mana ? di tny ke CS-nya (disitu tulisnya live chat, tp ga bisa ketik keluhan) malah disuruh hubungi pihak terkait. lah, masalah di kalian, kalian yg jual, entah itu mo kerjasama dgn siap kek, yg kmi th kalian jualan. knp terkesan mau lari dari tanggungjawab ? tlnglah di perbaiki sistem kalian.",1,2025-09-27 05:29:29,,4.42.0
Pengguna Google,knp no saya nggak bsh terdaftar,5,2025-09-27 02:35:28,,4.42.0
Pengguna Google,👍👍😀👍👍,5,2025-09-27 00:00:03,,
Pengguna Google,aplikasi GK jelas,1,2025-09-26 22:07:29,,
Pengguna Google,saya ganti email GK bisa login,3,2025-09-26 20:53:24,,4.42.0
Pengguna Google,kenapa QRIS jadi tidak terbaca?,3,2025-09-26 13:40:50,,4.42.0
Pengguna Google,"aplikasi super mahal topup ewalet kena biaya 2500 ,pengen cepat kaya kyk nya ni apk,tolol",1,2025-09-26 12:26:51,,4.42.0
Pengguna Google,di kasih 1 aja tolong di kembangkan link aja agar bisa isi saldo pake kartu debit.,1,2025-09-26 11:39:16,,4.42.0
Pengguna Google,aplikasi taaiiiii saldo gw di blokir 200 ribu jangan di pake apk ini udah ngajukamn permintaan 1 minggu ga bisa bisa,1,2025-09-26 11:10:53,,
Pengguna Google,oke,5,2025-09-26 06:26:22,,4.42.0
Pengguna Google,"tolong permudah ganti nomor ,",5,2025-09-26 00:18:33,,4.42.0
Pengguna Google,"tolong bantu kembalikan duit saya 800. saya top up laporan nya sudah berhasil,tp saldo tidak nambah.. ya Allah jg sampai gua kena tipu Link Aja😭😭",1,2025-09-25 16:07:56,,4.42.0
Pengguna Google,Ok,5,2025-09-25 13:25:02,,4.42.0
Pengguna Google,gimana ini saldo udh kepotong transfer KE BCA malah belom masuk . laporan via bot doangan mesty nunggu sampe bulan depan . gila kali ya masalah duit dipermainin gini . proporsional dong kalo mau bikin merchant . balik oii saldo gw,1,2025-09-25 12:25:56,,4.42.0
Pengguna Google,sya sebagai pengguna linkaja kecewa. untuk transaksi qris selalu error. untuk transfer ke bca error bayar qris error. kecewa berat sih,1,2025-09-25 08:15:30,,
Pengguna Google,bgus,5,2025-09-25 01:36:32,,
Pengguna Google,"gak lagi dah transfer ke linkaja males lama sampainya padahal lagi butuh kemarin,malah beres 1 hari kemudian,untung uang nya balik lagi",1,2025-09-24 23:19:10,,4.42.0
Pengguna Google,"tgl 18 sep saya kirim dana tp gagal uang nya ke kirim sy komplain ke live chat di bikin kan laporan tp sampai sekarang belum balik uang nya, live chat nya cuma BOT doang",1,2025-09-24 12:47:10,,4.42.0
Pengguna Google,"Beberapa kali beli paket di linkaja ada aja problemnya. Dari yg paket data ga sesuai, paket data ga masuk berhari-hari padahal statusnya sukses, trus ini top up ke shopeepay juga ga masuk saldonya padahal status berhasil. mau komplen susah bener ga bisa live chat,",1,2025-09-24 11:58:39,,4.42.0
Pengguna Google,"kenapa fitur tabungan emas tidak bisa buka ,mohon info nya",3,2025-09-24 11:18:16,2022-01-05 11:02:46,4.42.0
Pengguna Google,"aplikasi Super jelek buanget!!! Saldo/Balance bisa hilang!!!???!!! *sesaat buka apk linkaja msh terlihat ada saldonya dan entah mengapa tiba² berubah jadi 0 Rupiah!!!! **hati²,,,, ini aplikasi gak layak d, mending e-wallet yg lain aja... mao lapor cs mesti pake foto KTP???!!!!,,,,, CPD",1,2025-09-24 09:14:03,,4.29.0
